items,support,ordered_statistics,length
"frozenset({'라이브', '완료'})",0.00018903139356814703,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '완료'}), confidence=0.00018903139356814703, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'완료'}), confidence=0.01715154146765089, lift=0.8378693407551911), OrderedStatistic(items_base=frozenset({'완료'}), items_add=frozenset({'라이브'}), confidence=0.009234365867913501, lift=0.837869340755191)]",2
"frozenset({'라이브', '요'})",0.0002608154670750383,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '요'}), confidence=0.0002608154670750383, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'요'}), confidence=0.023664785062961352, lift=0.79693690358685), OrderedStatistic(items_base=frozenset({'요'}), items_add=frozenset({'라이브'}), confidence=0.00878323932312651, lift=0.79693690358685)]",2
"frozenset({'라이브', '용'})",0.00011006891271056662,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '용'}), confidence=0.00011006891271056662, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'용'}), confidence=0.00998697351280938, lift=0.9989841959007411), OrderedStatistic(items_base=frozenset({'용'}), items_add=frozenset({'라이브'}), confidence=0.011010052656773578, lift=0.9989841959007411)]",2
"frozenset({'응원', '라이브'})",0.00010049770290964777,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'응원', '라이브'}), confidence=0.00010049770290964777, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'응원'}), confidence=0.00911854103343465, lift=4.315765196707825), OrderedStatistic(items_base=frozenset({'응원'}), items_add=frozenset({'라이브'}), confidence=0.047565118912797286, lift=4.315765196707825)]",2
"frozenset({'이', '라이브'})",0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이', '라이브'}), confidence=0.0001052833078101072, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'이'}), confidence=0.009552757273122015, lift=2.6740042328085414), OrderedStatistic(items_base=frozenset({'이'}), items_add=frozenset({'라이브'}), confidence=0.029470864032150032, lift=2.6740042328085414)]",2
"frozenset({'이번', '라이브'})",0.0002129594180704441,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'이번', '라이브'}), confidence=0.0002129594180704441, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'이번'}), confidence=0.01932262266608771, lift=2.9776218527328084), OrderedStatistic(items_base=frozenset({'이번'}), items_add=frozenset({'라이브'}), confidence=0.03281710914454277, lift=2.977621852732808)]",2
"frozenset({'라이브', '이벤트'})",0.00017467457886676877,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '이벤트'}), confidence=0.00017467457886676877, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'이벤트'}), confidence=0.0158488927485888, lift=2.5309779356095645), OrderedStatistic(items_base=frozenset({'이벤트'}), items_add=frozenset({'라이브'}), confidence=0.027894535727932747, lift=2.530977935609564)]",2
"frozenset({'라이브', '인증'})",0.0006675918836140888,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '인증'}), confidence=0.0006675918836140888, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'인증'}), confidence=0.06057316543638732, lift=0.691659489048497), OrderedStatistic(items_base=frozenset({'인증'}), items_add=frozenset({'라이브'}), confidence=0.007622950819672131, lift=0.691659489048497)]",2
"frozenset({'라이브', '저'})",0.00018903139356814703,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '저'}), confidence=0.00018903139356814703, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'저'}), confidence=0.01715154146765089, lift=0.87339736933845), OrderedStatistic(items_base=frozenset({'저'}), items_add=frozenset({'라이브'}), confidence=0.009625929084927501, lift=0.87339736933845)]",2
"frozenset({'라이브', '전'})",0.00011485451761102603,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '전'}), confidence=0.00011485451761102603, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'전'}), confidence=0.010421189752496743, lift=2.675198784621277), OrderedStatistic(items_base=frozenset({'전'}), items_add=frozenset({'라이브'}), confidence=0.02948402948402948, lift=2.675198784621277)]",2
"frozenset({'라이브', '정말'})",0.00044266845329249616,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '정말'}), confidence=0.00044266845329249616, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'정말'}), confidence=0.040165002171081196, lift=2.7086909322798536), OrderedStatistic(items_base=frozenset({'정말'}), items_add=frozenset({'라이브'}), confidence=0.029853154752299497, lift=2.7086909322798536)]",2
"frozenset({'라이브', '중'})",0.00018903139356814703,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '중'}), confidence=0.00018903139356814703, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'중'}), confidence=0.01715154146765089, lift=9.660339905876901), OrderedStatistic(items_base=frozenset({'중'}), items_add=frozenset({'라이브'}), confidence=0.1064690026954178, lift=9.660339905876901)]",2
"frozenset({'라이브', '지금'})",0.00016749617151607963,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '지금'}), confidence=0.00016749617151607963, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'지금'}), confidence=0.01519756838905775, lift=2.448484109928687), OrderedStatistic(items_base=frozenset({'지금'}), items_add=frozenset({'라이브'}), confidence=0.026985350809560524, lift=2.448484109928687)]",2
"frozenset({'라이브', '진짜'})",0.00020338820826952528,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '진짜'}), confidence=0.00020338820826952528, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'진짜'}), confidence=0.018454190186712984, lift=0.9233060173388112), OrderedStatistic(items_base=frozenset({'진짜'}), items_add=frozenset({'라이브'}), confidence=0.010175984676164254, lift=0.9233060173388112)]",2
"frozenset({'라이브', '처음'})",0.00040438361408882083,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '처음'}), confidence=0.00040438361408882083, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'처음'}), confidence=0.036691272253582284, lift=7.9740075404145125), OrderedStatistic(items_base=frozenset({'처음'}), items_add=frozenset({'라이브'}), confidence=0.08788351534061363, lift=7.9740075404145125)]",2
"frozenset({'라이브', '첫'})",0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '첫'}), confidence=0.0001052833078101072, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'첫'}), confidence=0.009552757273122015, lift=4.302034827137018), OrderedStatistic(items_base=frozenset({'첫'}), items_add=frozenset({'라이브'}), confidence=0.04741379310344828, lift=4.3020348271370175)]",2
"frozenset({'라이브', '최고'})",0.00015792496171516078,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '최고'}), confidence=0.00015792496171516078, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'최고'}), confidence=0.01432913590968302, lift=1.422768467420938), OrderedStatistic(items_base=frozenset({'최고'}), items_add=frozenset({'라이브'}), confidence=0.015680684248039912, lift=1.4227684674209378)]",2
"frozenset({'라이브', '특'})",0.0004594180704441041,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '특'}), confidence=0.0004594180704441041, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'특'}), confidence=0.04168475900998697, lift=22.334480109556097), OrderedStatistic(items_base=frozenset({'특'}), items_add=frozenset({'라이브'}), confidence=0.24615384615384614, lift=22.334480109556093)]",2
"frozenset({'라이브', '할인'})",0.0003972052067381317,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '할인'}), confidence=0.0003972052067381317, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'할인'}), confidence=0.03603994789405123, lift=4.21427392945772), OrderedStatistic(items_base=frozenset({'할인'}), items_add=frozenset({'라이브'}), confidence=0.046446558477895916, lift=4.21427392945772)]",2
"frozenset({'라이브', '혜택'})",0.0027517228177641653,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'라이브', '혜택'}), confidence=0.0027517228177641653, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'혜택'}), confidence=0.24967433782023446, lift=10.382477538490784), OrderedStatistic(items_base=frozenset({'혜택'}), items_add=frozenset({'라이브'}), confidence=0.1144278606965174, lift=10.382477538490784)]",2
"frozenset({'화이팅', '라이브'})",0.0001052833078101072,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'화이팅', '라이브'}), confidence=0.0001052833078101072, lift=1.0), OrderedStatistic(items_base=frozenset({'라이브'}), items_add=frozenset({'화이팅'}), confidence=0.009552757273122015, lift=5.73604643618269), OrderedStatistic(items_base=frozenset({'화이팅'}), items_add=frozenset({'라이브'}), confidence=0.0632183908045977, lift=5.736046436182689)]",2
"frozenset({'락스', '핀'})",0.00016510336906584992,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'락스', '핀'}), confidence=0.00016510336906584992, lift=1.0), OrderedStatistic(items_base=frozenset({'락스'}), items_add=frozenset({'핀'}), confidence=0.7419354838709677, lift=3483.928959768032), OrderedStatistic(items_base=frozenset({'핀'}), items_add=frozenset({'락스'}), confidence=0.7752808988764045, lift=3483.9289597680317)]",2
"frozenset({'래빗', '원더'})",0.00017706738131699848,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'래빗', '원더'}), confidence=0.00017706738131699848, lift=1.0), OrderedStatistic(items_base=frozenset({'래빗'}), items_add=frozenset({'원더'}), confidence=0.9367088607594937, lift=3157.011024908126), OrderedStatistic(items_base=frozenset({'원더'}), items_add=frozenset({'래빗'}), confidence=0.5967741935483871, lift=3157.011024908126)]",2
"frozenset({'롯데', '랜드'})",0.0001076761102603369,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'랜드', '롯데'}), confidence=0.0001076761102603369, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'롯데'}), confidence=0.026833631484794278, lift=9.177014132672033), OrderedStatistic(items_base=frozenset({'롯데'}), items_add=frozenset({'랜드'}), confidence=0.036824877250409165, lift=9.177014132672033)]",2
"frozenset({'서울', '랜드'})",0.0014141462480857581,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'서울', '랜드'}), confidence=0.0014141462480857581, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'서울'}), confidence=0.3524150268336315, lift=105.65372167454181), OrderedStatistic(items_base=frozenset({'서울'}), items_add=frozenset({'랜드'}), confidence=0.4239598278335725, lift=105.65372167454183)]",2
"frozenset({'센텀', '랜드'})",0.00010049770290964777,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'센텀', '랜드'}), confidence=0.00010049770290964777, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'센텀'}), confidence=0.025044722719141325, lift=98.7423633847504), OrderedStatistic(items_base=frozenset({'센텀'}), items_add=frozenset({'랜드'}), confidence=0.39622641509433965, lift=98.74236338475042)]",2
"frozenset({'스노', '랜드'})",0.0003732771822358346,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'스노', '랜드'}), confidence=0.0003732771822358346, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'스노'}), confidence=0.09302325581395349, lift=165.43097476496783), OrderedStatistic(items_base=frozenset({'스노'}), items_add=frozenset({'랜드'}), confidence=0.6638297872340425, lift=165.43097476496786)]",2
"frozenset({'스파', '랜드'})",0.0002703866768759571,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'랜드', '스파'}), confidence=0.0002703866768759571, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'스파'}), confidence=0.06738223017292785, lift=14.05910216368947), OrderedStatistic(items_base=frozenset({'스파'}), items_add=frozenset({'랜드'}), confidence=0.0564153769345981, lift=14.059102163689468)]",2
"frozenset({'스파크', '랜드'})",0.00034934915773353754,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'스파크', '랜드'}), confidence=0.00034934915773353754, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'스파크'}), confidence=0.08706022659511033, lift=224.59388826313892), OrderedStatistic(items_base=frozenset({'스파크'}), items_add=frozenset({'랜드'}), confidence=0.9012345679012346, lift=224.59388826313892)]",2
"frozenset({'시즌', '랜드'})",0.00010289050535987749,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'시즌', '랜드'}), confidence=0.00010289050535987749, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'시즌'}), confidence=0.025641025641025644, lift=10.780580921425994), OrderedStatistic(items_base=frozenset({'시즌'}), items_add=frozenset({'랜드'}), confidence=0.043259557344064385, lift=10.780580921425992)]",2
"frozenset({'아이', '랜드'})",0.0003995980091883614,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'아이', '랜드'}), confidence=0.0003995980091883614, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'아이'}), confidence=0.09958258795468099, lift=5.038444934385021), OrderedStatistic(items_base=frozenset({'아이'}), items_add=frozenset({'랜드'}), confidence=0.020217917675544792, lift=5.038444934385021)]",2
"frozenset({'안성', '랜드'})",0.0003660987748851455,"[OrderedStatistic(items_base=frozenset(), items_add=frozenset({'안성', '랜드'}), confidence=0.0003660987748851455, lift=1.0), OrderedStatistic(items_base=frozenset({'랜드'}), items_add=frozenset({'안성'}), confidence=0.09123434704830055, lift=70.4781114943175), OrderedStatistic(items_base=frozenset({'안성'}), items_add=frozenset({'랜드'}), confidence=0.2828096118299446, lift=70.4781114943175)]",2
